id,compound,predicate,object,pmid,created_at,updated_at
14285,amiodarone,treats,children,20414522,2014-12-30 02:19:51.340454,2014-12-30 02:19:51.340454
14286,amiodarone,treats,left ventricular dysfunction,20414522,2014-12-30 02:19:51.349248,2014-12-30 02:19:51.349248
8623,amitriptyline,prevents,pain,1136977,2014-12-30 02:18:18.67245,2014-12-30 02:18:18.67245
11880,amlodipine,prevents,cerebral edema,20048438,2014-12-30 02:19:20.712911,2014-12-30 02:19:20.712911
11913,ammodytin l,affects,muscular cells,8835336,2014-12-30 02:19:21.086769,2014-12-30 02:19:21.086769
11911,ammodytin l,causes,necrosis,8835336,2014-12-30 02:19:21.046995,2014-12-30 02:19:21.046995
11116,amp-activated protein kinase,part_of,hepatic,21956711,2014-12-30 02:19:13.919732,2014-12-30 02:19:13.919732
11973,amylin analogs,treats,children,19092720,2014-12-30 02:19:22.268229,2014-12-30 02:19:22.268229
7709,amylin,affects,anorectic,9213356,2014-12-30 02:18:04.011089,2014-12-30 02:18:04.011089
10523,amylin,interacts_with,hormones,21293084,2014-12-30 02:19:04.26409,2014-12-30 02:19:04.26409
12000,amylin,interacts_with,leptin,22565812,2014-12-30 02:19:22.68057,2014-12-30 02:19:22.68057
10527,amylin,isa,pharmaceuticals,14725490,2014-12-30 02:19:04.318677,2014-12-30 02:19:04.318677
11959,amylin,isa,pharmaceuticals,18622276,2014-12-30 02:19:22.04523,2014-12-30 02:19:22.04523
11987,amylin,isa,pharmaceuticals,20580422,2014-12-30 02:19:22.49134,2014-12-30 02:19:22.49134
11991,amylin,isa,pharmaceuticals,21138825,2014-12-30 02:19:22.547914,2014-12-30 02:19:22.547914
12007,amylin,isa,pharmaceuticals,22669803,2014-12-30 02:19:22.846248,2014-12-30 02:19:22.846248
12026,amylin,isa,pharmaceuticals,22683137,2014-12-30 02:19:23.215001,2014-12-30 02:19:23.215001
12040,amylin,isa,pharmaceuticals,24039406,2014-12-30 02:19:23.472297,2014-12-30 02:19:23.472297
10530,amylin,treats,type 2 diabetes,14725490,2014-12-30 02:19:04.386262,2014-12-30 02:19:04.386262
10630,amylin,treats,type 2 diabetes,16504599,2014-12-30 02:19:06.937666,2014-12-30 02:19:06.937666
11178,anaesthetic drugs,causes,anaphylaxis,23529459,2014-12-30 02:19:14.54025,2014-12-30 02:19:14.54025
11742,analgesic,coexists_with,peptides,19010337,2014-12-30 02:19:19.775512,2014-12-30 02:19:19.775512
9732,analgesic,coexists_with,venom,21438646,2014-12-30 02:18:45.381365,2014-12-30 02:18:45.381365
11708,analgesic,isa,medications,19477168,2014-12-30 02:19:19.43748,2014-12-30 02:19:19.43748
8542,analgesic,isa,medications,22316194,2014-12-30 02:18:16.288628,2014-12-30 02:18:16.288628
10399,analgesic,prevents,consumption,16857228,2014-12-30 02:18:59.757941,2014-12-30 02:18:59.757941
14077,analgesic,stimulates,ziconotide,24369063,2014-12-30 02:19:48.561298,2014-12-30 02:19:48.561298
10233,analgesic,treats,cancer patients,23718272,2014-12-30 02:18:56.528154,2014-12-30 02:18:56.528154
11568,analgesic,treats,chronic intractable pain,16599651,2014-12-30 02:19:17.95123,2014-12-30 02:19:17.95123
14016,analgesic,treats,chronic intractable pain,17063978,2014-12-30 02:19:47.841267,2014-12-30 02:19:47.841267
10685,analgesics,disrupts,voltage-sensitive calcium channels,17963128,2014-12-30 02:19:08.365483,2014-12-30 02:19:08.365483
10987,analgesics,treats,neuropathic pain,14529519,2014-12-30 02:19:12.670756,2014-12-30 02:19:12.670756
14096,analgesics,treats,pain,19640231,2014-12-30 02:19:48.78263,2014-12-30 02:19:48.78263
10680,analgesics,treats,severe chronic pain,16207099,2014-12-30 02:19:08.218145,2014-12-30 02:19:08.218145
14347,analogs,affects,pulmonary function,24092637,2014-12-30 02:19:51.966333,2014-12-30 02:19:51.966333
9859,analogs,treats,autoimmune diseases,21824083,2014-12-30 02:18:48.264794,2014-12-30 02:18:48.264794
14346,analogs,treats,type 2 diabetes,24092637,2014-12-30 02:19:51.951728,2014-12-30 02:19:51.951728
11893,analogue,interacts_with,cytokines,20410202,2014-12-30 02:19:20.793276,2014-12-30 02:19:20.793276
10490,analogue,interacts_with,somatostatin,15486809,2014-12-30 02:19:03.370559,2014-12-30 02:19:03.370559
14272,analogues,compared_with,placebo,17622601,2014-12-30 02:19:51.208535,2014-12-30 02:19:51.208535
12856,analogues,interacts_with,blood glucose,20298625,2014-12-30 02:19:36.197924,2014-12-30 02:19:36.197924
7864,analogues,interacts_with,grpr,15068608,2014-12-30 02:18:05.399671,2014-12-30 02:18:05.399671
12603,analogues,interacts_with,hypoglycemic,18977255,2014-12-30 02:19:33.505051,2014-12-30 02:19:33.505051
11208,analogues,treats,critically ill,20979668,2014-12-30 02:19:14.787841,2014-12-30 02:19:14.787841
11283,analogues,treats,glucose intolerance,19073224,2014-12-30 02:19:15.433216,2014-12-30 02:19:15.433216
11207,analogues,treats,hyperglycaemia,20979668,2014-12-30 02:19:14.78274,2014-12-30 02:19:14.78274
14341,analogues,treats,hypothalamic obesity,23392214,2014-12-30 02:19:51.888007,2014-12-30 02:19:51.888007
14339,analogues,treats,obesity,23392214,2014-12-30 02:19:51.864838,2014-12-30 02:19:51.864838
14340,analogues,treats,severe hypothalamic obesity,23392214,2014-12-30 02:19:51.87623,2014-12-30 02:19:51.87623
13224,analogues,treats,type 2 diabetes mellitus,21902291,2014-12-30 02:19:39.994588,2014-12-30 02:19:39.994588
10629,analogues,treats,type 2 diabetes,16504599,2014-12-30 02:19:06.926765,2014-12-30 02:19:06.926765
14323,analogues,treats,type 2 diabetes,19579421,2014-12-30 02:19:51.575841,2014-12-30 02:19:51.575841
11436,analogues,treats,type 2 diabetes,22158422,2014-12-30 02:19:16.858961,2014-12-30 02:19:16.858961
8162,ancrod,administered_to,animals,1212801,2014-12-30 02:18:08.944687,2014-12-30 02:18:08.944687
8271,ancrod,administered_to,animals,6760667,2014-12-30 02:18:11.223717,2014-12-30 02:18:11.223717
8223,ancrod,administered_to,dogs,3565240,2014-12-30 02:18:10.110508,2014-12-30 02:18:10.110508
8158,ancrod,affects,blood,1078314,2014-12-30 02:18:08.884163,2014-12-30 02:18:08.884163
8354,ancrod,affects,cerebral lesions,9296273,2014-12-30 02:18:12.611494,2014-12-30 02:18:12.611494
8164,ancrod,affects,defibrination,1212811,2014-12-30 02:18:08.977999,2014-12-30 02:18:08.977999
8113,ancrod,affects,defibrination,492058,2014-12-30 02:18:07.741497,2014-12-30 02:18:07.741497
8201,ancrod,affects,fibrin deposition,2299806,2014-12-30 02:18:09.711286,2014-12-30 02:18:09.711286
8273,ancrod,affects,fibrin deposition,6816068,2014-12-30 02:18:11.256057,2014-12-30 02:18:11.256057
8212,ancrod,affects,fibrinolysis,3078212,2014-12-30 02:18:09.924488,2014-12-30 02:18:09.924488
8202,ancrod,affects,glomerulonephritis,2299806,2014-12-30 02:18:09.724816,2014-12-30 02:18:09.724816
8213,ancrod,affects,immunologic findings,3078212,2014-12-30 02:18:09.937312,2014-12-30 02:18:09.937312
8167,ancrod,affects,injury,1212811,2014-12-30 02:18:09.000889,2014-12-30 02:18:09.000889
8214,ancrod,affects,renal function,3078212,2014-12-30 02:18:09.963923,2014-12-30 02:18:09.963923
8272,ancrod,affects,renal function,6816068,2014-12-30 02:18:11.238065,2014-12-30 02:18:11.238065
8327,ancrod,associated_with,claudication,8457476,2014-12-30 02:18:11.9355,2014-12-30 02:18:11.9355
8166,ancrod,associated_with,defibrination,1212811,2014-12-30 02:18:08.992554,2014-12-30 02:18:08.992554
8275,ancrod,associated_with,glomerulonephritis,6816068,2014-12-30 02:18:11.278721,2014-12-30 02:18:11.278721
8381,ancrod,associated_with,heparin-induced thrombocytopenia,9725413,2014-12-30 02:18:12.850574,2014-12-30 02:18:12.850574
8188,ancrod,associated_with,intermittent claudication,2133215,2014-12-30 02:18:09.493994,2014-12-30 02:18:09.493994
8435,ancrod,associated_with,ischaemic stroke,17126719,2014-12-30 02:18:13.564562,2014-12-30 02:18:13.564562
8367,ancrod,associated_with,ischaemic stroke,9360857,2014-12-30 02:18:12.752937,2014-12-30 02:18:12.752937
8439,ancrod,associated_with,ischemic stroke,19875736,2014-12-30 02:18:13.622516,2014-12-30 02:18:13.622516
8441,ancrod,associated_with,ischemic stroke,19875736,2014-12-30 02:18:13.658011,2014-12-30 02:18:13.658011
8255,ancrod,associated_with,ischemic stroke,6196006,2014-12-30 02:18:10.880006,2014-12-30 02:18:10.880006
8138,ancrod,associated_with,nephritis,794557,2014-12-30 02:18:08.534598,2014-12-30 02:18:08.534598
8112,ancrod,associated_with,rest pain,484913,2014-12-30 02:18:07.717603,2014-12-30 02:18:07.717603
8199,ancrod,associated_with,systemic lupus erythematosus,2299806,2014-12-30 02:18:09.659051,2014-12-30 02:18:09.659051
8243,ancrod,associated_with,systemic lupus erythematosus,3968467,2014-12-30 02:18:10.620401,2014-12-30 02:18:10.620401
8258,ancrod,associated_with,systemic lupus erythematosus,6229228,2014-12-30 02:18:10.934379,2014-12-30 02:18:10.934379
8274,ancrod,causes,defibrination,6816068,2014-12-30 02:18:11.265658,2014-12-30 02:18:11.265658
8320,ancrod,causes,defibrination,8222694,2014-12-30 02:18:11.791678,2014-12-30 02:18:11.791678
8409,ancrod,coexists_with,fibrinogen,11023513,2014-12-30 02:18:13.111057,2014-12-30 02:18:13.111057
8249,ancrod,compared_with,heparin,5485178,2014-12-30 02:18:10.709324,2014-12-30 02:18:10.709324
8323,ancrod,compared_with,heparin,8433424,2014-12-30 02:18:11.848188,2014-12-30 02:18:11.848188
8151,ancrod,compared_with,heparin,952568,2014-12-30 02:18:08.798583,2014-12-30 02:18:08.798583
8405,ancrod,compared_with,placebo,10815082,2014-12-30 02:18:13.076405,2014-12-30 02:18:13.076405
8440,ancrod,compared_with,placebo,19875736,2014-12-30 02:18:13.634516,2014-12-30 02:18:13.634516
8170,ancrod,compared_with,recombinant tissue plasminogen activator,1768613,2014-12-30 02:18:09.116129,2014-12-30 02:18:09.116129
8215,ancrod,converts_to,fibrin degradation products,3078212,2014-12-30 02:18:09.980889,2014-12-30 02:18:09.980889
8348,ancrod,disrupts,thrombosis,8822133,2014-12-30 02:18:12.517967,2014-12-30 02:18:12.517967
8333,ancrod,disrupts,thrombus,8607122,2014-12-30 02:18:12.031261,2014-12-30 02:18:12.031261
8219,ancrod,inhibits,dsdna antibody,3078212,2014-12-30 02:18:10.060027,2014-12-30 02:18:10.060027
8218,ancrod,inhibits,gamma globulin,3078212,2014-12-30 02:18:10.051572,2014-12-30 02:18:10.051572
8217,ancrod,inhibits,igs,3078212,2014-12-30 02:18:10.024889,2014-12-30 02:18:10.024889
8220,ancrod,interacts_with,favorable,3078212,2014-12-30 02:18:10.069172,2014-12-30 02:18:10.069172
8422,ancrod,isa,biological agent,12365829,2014-12-30 02:18:13.34827,2014-12-30 02:18:13.34827
8181,ancrod,isa,drug,1932741,2014-12-30 02:18:09.308092,2014-12-30 02:18:09.308092
8261,ancrod,isa,enzymes,6672998,2014-12-30 02:18:10.985703,2014-12-30 02:18:10.985703
8314,ancrod,isa,enzymes,8075311,2014-12-30 02:18:11.745352,2014-12-30 02:18:11.745352
8205,ancrod,isa,fibrinolytic agent,2643955,2014-12-30 02:18:09.804804,2014-12-30 02:18:09.804804
8318,ancrod,isa,fibrinolytic agent,8156472,2014-12-30 02:18:11.767095,2014-12-30 02:18:11.767095
8285,ancrod,isa,injections,7038977,2014-12-30 02:18:11.384006,2014-12-30 02:18:11.384006
8225,ancrod,isa,proteinase,3573090,2014-12-30 02:18:10.144607,2014-12-30 02:18:10.144607
8406,ancrod,isa,venom,11023513,2014-12-30 02:18:13.082826,2014-12-30 02:18:13.082826
8411,ancrod,isa,venom,11755954,2014-12-30 02:18:13.131035,2014-12-30 02:18:13.131035
8169,ancrod,isa,venom,1704437,2014-12-30 02:18:09.026362,2014-12-30 02:18:09.026362
8186,ancrod,isa,venom,2133215,2014-12-30 02:18:09.432693,2014-12-30 02:18:09.432693
8325,ancrod,isa,venom,8457476,2014-12-30 02:18:11.90318,2014-12-30 02:18:11.90318
8250,ancrod,lower_than,heparin,5485178,2014-12-30 02:18:10.742562,2014-12-30 02:18:10.742562
8152,ancrod,neg_affects,sensitivity,953985,2014-12-30 02:18:08.804807,2014-12-30 02:18:08.804807
8141,ancrod,neg_interacts_with,fibrinogen,920833,2014-12-30 02:18:08.617551,2014-12-30 02:18:08.617551
8144,ancrod,neg_interacts_with,thrombin,920833,2014-12-30 02:18:08.700364,2014-12-30 02:18:08.700364
8349,ancrod,neg_prevents,thrombi,8822133,2014-12-30 02:18:12.540403,2014-12-30 02:18:12.540403
8189,ancrod,neg_treats,peripheral blood flow,2133215,2014-12-30 02:18:09.50802,2014-12-30 02:18:09.50802
8347,ancrod,prevents,adhesion,8769943,2014-12-30 02:18:12.492087,2014-12-30 02:18:12.492087
8287,ancrod,prevents,deep vein thrombosis,7038977,2014-12-30 02:18:11.41325,2014-12-30 02:18:11.41325
8295,ancrod,prevents,dvt/pe,7788603,2014-12-30 02:18:11.530851,2014-12-30 02:18:11.530851
8437,ancrod,prevents,ich,19110140,2014-12-30 02:18:13.591307,2014-12-30 02:18:13.591307
8129,ancrod,prevents,thromboembolism,725844,2014-12-30 02:18:08.184662,2014-12-30 02:18:08.184662
8226,ancrod,prevents,vascular occlusion,3573090,2014-12-30 02:18:10.168302,2014-12-30 02:18:10.168302
8407,ancrod,produces,fibrinopeptide,11023513,2014-12-30 02:18:13.094021,2014-12-30 02:18:13.094021
8415,ancrod,stimulates,plasminogen,11755954,2014-12-30 02:18:13.163176,2014-12-30 02:18:13.163176
8193,ancrod,treats,acute stroke,2186630,2014-12-30 02:18:09.537124,2014-12-30 02:18:09.537124
8150,ancrod,treats,arterial thrombosis,952568,2014-12-30 02:18:08.791247,2014-12-30 02:18:08.791247
8308,ancrod,treats,brain infarction,8073455,2014-12-30 02:18:11.696424,2014-12-30 02:18:11.696424
8371,ancrod,treats,cerebral ischaemia,9384248,2014-12-30 02:18:12.779069,2014-12-30 02:18:12.779069
8294,ancrod,treats,complications,7788603,2014-12-30 02:18:11.518488,2014-12-30 02:18:11.518488
8121,ancrod,treats,deep vein thrombosis,577626,2014-12-30 02:18:07.843764,2014-12-30 02:18:07.843764
8356,ancrod,treats,deep-vein thrombosis,9360849,2014-12-30 02:18:12.639202,2014-12-30 02:18:12.639202
8266,ancrod,treats,defibrination,6758185,2014-12-30 02:18:11.088418,2014-12-30 02:18:11.088418
8168,ancrod,treats,dogs,1704437,2014-12-30 02:18:09.011223,2014-12-30 02:18:09.011223
8149,ancrod,treats,dogs,952568,2014-12-30 02:18:08.774723,2014-12-30 02:18:08.774723
8290,ancrod,treats,dvt/pe,7788603,2014-12-30 02:18:11.473425,2014-12-30 02:18:11.473425
8231,ancrod,treats,fibrin deposition,3741774,2014-12-30 02:18:10.316231,2014-12-30 02:18:10.316231
8265,ancrod,treats,fibrin deposition,6754189,2014-12-30 02:18:11.067002,2014-12-30 02:18:11.067002
8110,ancrod,treats,foot ischaemia,360366,2014-12-30 02:18:07.675332,2014-12-30 02:18:07.675332
8221,ancrod,treats,glomerulonephritis,3078212,2014-12-30 02:18:10.086521,2014-12-30 02:18:10.086521
8228,ancrod,treats,glomerulonephritis,3741774,2014-12-30 02:18:10.24969,2014-12-30 02:18:10.24969
8183,ancrod,treats,heparin-induced thrombocytopenia,1932741,2014-12-30 02:18:09.353376,2014-12-30 02:18:09.353376
8352,ancrod,treats,heparin-induced thrombocytopenia,8950124,2014-12-30 02:18:12.581365,2014-12-30 02:18:12.581365
8175,ancrod,treats,humans,1839548,2014-12-30 02:18:09.207037,2014-12-30 02:18:09.207037
8233,ancrod,treats,injury,3741774,2014-12-30 02:18:10.479217,2014-12-30 02:18:10.479217
8418,ancrod,treats,ischaemic stroke,11882102,2014-12-30 02:18:13.226651,2014-12-30 02:18:13.226651
8436,ancrod,treats,ischaemic stroke,17126719,2014-12-30 02:18:13.577982,2014-12-30 02:18:13.577982
8369,ancrod,treats,ischaemic stroke,9360857,2014-12-30 02:18:12.76625,2014-12-30 02:18:12.76625
8370,ancrod,treats,ischaemic stroke,9360857,2014-12-30 02:18:12.773205,2014-12-30 02:18:12.773205
8403,ancrod,treats,ischemic stroke,10815082,2014-12-30 02:18:13.061358,2014-12-30 02:18:13.061358
8421,ancrod,treats,ischemic stroke,12074433,2014-12-30 02:18:13.324985,2014-12-30 02:18:13.324985
8178,ancrod,treats,ischemic stroke,1839548,2014-12-30 02:18:09.258139,2014-12-30 02:18:09.258139
8438,ancrod,treats,ischemic stroke,19110140,2014-12-30 02:18:13.603725,2014-12-30 02:18:13.603725
8206,ancrod,treats,ischemic stroke,2643955,2014-12-30 02:18:09.825882,2014-12-30 02:18:09.825882
8304,ancrod,treats,ischemic stroke,8073455,2014-12-30 02:18:11.609839,2014-12-30 02:18:11.609839
8198,ancrod,treats,lupus nephritis,2225555,2014-12-30 02:18:09.621376,2014-12-30 02:18:09.621376
8361,ancrod,treats,myocardial infarction,9360849,2014-12-30 02:18:12.707913,2014-12-30 02:18:12.707913
8264,ancrod,treats,necrosis,6754189,2014-12-30 02:18:11.054105,2014-12-30 02:18:11.054105
8335,ancrod,treats,occlusive thrombus,8607122,2014-12-30 02:18:12.071832,2014-12-30 02:18:12.071832
8115,ancrod,treats,pain,492058,2014-12-30 02:18:07.769333,2014-12-30 02:18:07.769333
8209,ancrod,treats,peripheral vascular disease,3056131,2014-12-30 02:18:09.879125,2014-12-30 02:18:09.879125
8360,ancrod,treats,priapism,9360849,2014-12-30 02:18:12.698154,2014-12-30 02:18:12.698154
8229,ancrod,treats,rabbits,3741774,2014-12-30 02:18:10.272089,2014-12-30 02:18:10.272089
8353,ancrod,treats,rat,9296273,2014-12-30 02:18:12.597884,2014-12-30 02:18:12.597884
8263,ancrod,treats,renal allograft failure,6754189,2014-12-30 02:18:11.039394,2014-12-30 02:18:11.039394
8359,ancrod,treats,sickle-cell crisis,9360849,2014-12-30 02:18:12.676245,2014-12-30 02:18:12.676245
8424,ancrod,treats,stroke,12365829,2014-12-30 02:18:13.399018,2014-12-30 02:18:13.399018
8358,ancrod,treats,stroke,9360849,2014-12-30 02:18:12.667572,2014-12-30 02:18:12.667572
8154,ancrod,treats,thrombosis,1017726,2014-12-30 02:18:08.824552,2014-12-30 02:18:08.824552
8246,ancrod,treats,thrombosis,3968467,2014-12-30 02:18:10.661657,2014-12-30 02:18:10.661657
8319,ancrod,treats,thrombosis,8156472,2014-12-30 02:18:11.777962,2014-12-30 02:18:11.777962
8286,ancrod,uses,ancrod,7038977,2014-12-30 02:18:11.392682,2014-12-30 02:18:11.392682
9358,angiogenic viper venom peptides,interacts_with,alpha 1 beta 1 integrin,17979730,2014-12-30 02:18:38.723209,2014-12-30 02:18:38.723209
10044,angiostatic,inhibits,alpha1beta1 integrin,18712720,2014-12-30 02:18:52.981349,2014-12-30 02:18:52.981349
8570,angiotensin converting enzyme,associated_with,renal hypertension,174133,2014-12-30 02:18:17.071479,2014-12-30 02:18:17.071479
11277,angiotensin ii receptor antagonist,isa,drugs,20686848,2014-12-30 02:19:15.283244,2014-12-30 02:19:15.283244
8605,angiotensin ii receptor antagonist,treats,normotensive,17897713,2014-12-30 02:18:17.931263,2014-12-30 02:18:17.931263
10333,angiotensin ii,affects,drinking,2207700,2014-12-30 02:18:58.569289,2014-12-30 02:18:58.569289
11322,angiotensin ii,affects,protection,15775723,2014-12-30 02:19:15.72574,2014-12-30 02:19:15.72574
10340,angiotensin ii,causes,water intake,3963799,2014-12-30 02:18:58.81031,2014-12-30 02:18:58.81031
8578,angiotensin ii,interacts_with,eledoisin,3051054,2014-12-30 02:18:17.239771,2014-12-30 02:18:17.239771
8607,angiotensin,predisposes,muscle atrophy,22673782,2014-12-30 02:18:17.992832,2014-12-30 02:18:17.992832
8609,angiotensin-converting enzyme inhibitors,inhibits,angiotensin receptor,22942338,2014-12-30 02:18:18.06205,2014-12-30 02:18:18.06205
10277,angiotensin-converting enzyme inhibitors,treats,allergies,16569814,2014-12-30 02:18:57.276475,2014-12-30 02:18:57.276475
9844,annexin a2,disrupts,growth,20607799,2014-12-30 02:18:47.946566,2014-12-30 02:18:47.946566
9849,annexin a2,disrupts,neovascularization,20607799,2014-12-30 02:18:48.051278,2014-12-30 02:18:48.051278
9846,annexin a2,part_of,choroidal,20607799,2014-12-30 02:18:47.991762,2014-12-30 02:18:47.991762
8523,annexin v,affects,hemostasis,17543881,2014-12-30 02:18:15.944352,2014-12-30 02:18:15.944352
8588,anp,interacts_with,peptide receptor,17440808,2014-12-30 02:18:17.477545,2014-12-30 02:18:17.477545
8589,anp,part_of,heart,17440808,2014-12-30 02:18:17.493486,2014-12-30 02:18:17.493486
8590,anp,part_of,organs,17440808,2014-12-30 02:18:17.523078,2014-12-30 02:18:17.523078
