id,venom,effect,pmid,created_at,updated_at
278,bombesin,loss of appetite,10362739,2014-12-30 01:38:22.074206,2014-12-30 01:38:22.074206
279,bombesin,food intake,10362739,2014-12-30 01:38:22.081113,2014-12-30 01:38:22.081113
280,bombesin,does communicate,10362739,2014-12-30 01:38:22.087957,2014-12-30 01:38:22.087957
281,bombesin,weight gain,10362739,2014-12-30 01:38:22.095353,2014-12-30 01:38:22.095353
282,bombesin,anorexia,10362739,2014-12-30 01:38:22.102225,2014-12-30 01:38:22.102225
283,bombesin,gastric acid secretion,10455316,2014-12-30 01:38:22.109588,2014-12-30 01:38:22.109588
284,bombesin,neoplasm,10480336,2014-12-30 01:38:22.116916,2014-12-30 01:38:22.116916
285,bombesin,human parturition; function,10480336,2014-12-30 01:38:22.12414,2014-12-30 01:38:22.12414
286,bombesin,gastric acid secretion,10619185,2014-12-30 01:38:22.132289,2014-12-30 01:38:22.132289
287,bombesin,reflex,10619185,2014-12-30 01:38:22.141224,2014-12-30 01:38:22.141224
288,bombesin,endotoxemia,10619185,2014-12-30 01:38:22.148593,2014-12-30 01:38:22.148593
289,bombesin,neoplasm,10717621,2014-12-30 01:38:22.155698,2014-12-30 01:38:22.155698
290,bombesin,carcinoma,10717621,2014-12-30 01:38:22.163878,2014-12-30 01:38:22.163878
291,bombesin,neoplasm,10881027,2014-12-30 01:38:22.1725,2014-12-30 01:38:22.1725
292,bombesin,neoplasm; malignant (primary),10881027,2014-12-30 01:38:22.179555,2014-12-30 01:38:22.179555
293,bombesin,malignant neoplastic disease,10881027,2014-12-30 01:38:22.186975,2014-12-30 01:38:22.186975
294,bombesin,neoplasm; malignant (primary),10982627,2014-12-30 01:38:22.194551,2014-12-30 01:38:22.194551
295,bombesin,malignant tumor of pancreas,10982627,2014-12-30 01:38:22.20266,2014-12-30 01:38:22.20266
296,bombesin,carcinoma,10982627,2014-12-30 01:38:22.210672,2014-12-30 01:38:22.210672
297,bombesin,malignant neoplastic disease,10982627,2014-12-30 01:38:22.218632,2014-12-30 01:38:22.218632
298,bombesin,carcinoma,11058885,2014-12-30 01:38:22.226019,2014-12-30 01:38:22.226019
299,bombesin,neoplasm,11058885,2014-12-30 01:38:22.233742,2014-12-30 01:38:22.233742
300,bombesin,neoplasm; malignant (primary),11058885,2014-12-30 01:38:22.240815,2014-12-30 01:38:22.240815
301,bombesin,malignant neoplastic disease,11058885,2014-12-30 01:38:22.247435,2014-12-30 01:38:22.247435
302,bombesin,food intake,11111013,2014-12-30 01:38:22.254025,2014-12-30 01:38:22.254025
303,bombesin,appetite increased,11111013,2014-12-30 01:38:22.260695,2014-12-30 01:38:22.260695
304,bombesin,malignant neoplastic disease,11485826,2014-12-30 01:38:22.267481,2014-12-30 01:38:22.267481
305,bombesin,ovarian carcinoma,11485826,2014-12-30 01:38:22.274373,2014-12-30 01:38:22.274373
306,bombesin,neoplasm; malignant (primary),11485826,2014-12-30 01:38:22.285136,2014-12-30 01:38:22.285136
307,bombesin,not detected,11495677,2014-12-30 01:38:22.292167,2014-12-30 01:38:22.292167
308,bombesin,neoplasm,11953892,2014-12-30 01:38:22.300291,2014-12-30 01:38:22.300291
309,bombesin,glioblastoma,11953892,2014-12-30 01:38:22.307351,2014-12-30 01:38:22.307351
310,bombesin,neoplasm,12031877,2014-12-30 01:38:22.314893,2014-12-30 01:38:22.314893
311,bombesin,tissue repair,12047914,2014-12-30 01:38:22.322566,2014-12-30 01:38:22.322566
312,bombesin,food intake,12047914,2014-12-30 01:38:22.331867,2014-12-30 01:38:22.331867
313,bombesin,chronic gastric ulcer,12047914,2014-12-30 01:38:22.339064,2014-12-30 01:38:22.339064
314,bombesin,gastric emptying,12047914,2014-12-30 01:38:22.347453,2014-12-30 01:38:22.347453
315,bombesin,immunosuppression,12592625,2014-12-30 01:38:22.355841,2014-12-30 01:38:22.355841
316,bombesin,loss of appetite,12676368,2014-12-30 01:38:22.363497,2014-12-30 01:38:22.363497
317,bombesin,hypothermia,12676368,2014-12-30 01:38:22.37499,2014-12-30 01:38:22.37499
318,bombesin,rectal temperature,12676368,2014-12-30 01:38:22.38438,2014-12-30 01:38:22.38438
319,bombesin,anorexia,12676368,2014-12-30 01:38:22.391651,2014-12-30 01:38:22.391651
320,bombesin,clear cell carcinoma of kidney,12678868,2014-12-30 01:38:22.398663,2014-12-30 01:38:22.398663
321,bombesin,neuroblastoma,12678868,2014-12-30 01:38:22.407348,2014-12-30 01:38:22.407348
322,bombesin,malignant adenomatous neoplasm,12678868,2014-12-30 01:38:22.414737,2014-12-30 01:38:22.414737
323,bombesin,tissue repair,12678868,2014-12-30 01:38:22.422868,2014-12-30 01:38:22.422868
324,bombesin,neoplastic disease,12678868,2014-12-30 01:38:22.430234,2014-12-30 01:38:22.430234
325,bombesin,malignant melanoma,12678868,2014-12-30 01:38:22.444773,2014-12-30 01:38:22.444773
326,bombesin,renal cell carcinoma,12678868,2014-12-30 01:38:22.452269,2014-12-30 01:38:22.452269
327,bombesin,thyroid neoplasm malignant,12678868,2014-12-30 01:38:22.459424,2014-12-30 01:38:22.459424
328,bombesin,neoplasm,12678868,2014-12-30 01:38:22.46652,2014-12-30 01:38:22.46652
329,bombesin,neoplasm; malignant (primary),12678868,2014-12-30 01:38:22.475076,2014-12-30 01:38:22.475076
330,bombesin,motility,12678868,2014-12-30 01:38:22.486177,2014-12-30 01:38:22.486177
331,bombesin,adenocarcinoma,12678868,2014-12-30 01:38:22.496337,2014-12-30 01:38:22.496337
332,bombesin,malignant neoplastic disease,12678868,2014-12-30 01:38:22.504057,2014-12-30 01:38:22.504057
333,bombesin,malignant tumor of pancreas,12678868,2014-12-30 01:38:22.511348,2014-12-30 01:38:22.511348
334,bombesin,colitis,12678868,2014-12-30 01:38:22.525127,2014-12-30 01:38:22.525127
335,bombesin,malignant tumor of breast,12678868,2014-12-30 01:38:22.533651,2014-12-30 01:38:22.533651
336,bombesin,gastric acid secretion,12692184,2014-12-30 01:38:22.542386,2014-12-30 01:38:22.542386
337,bombesin,circulatory failure,12711834,2014-12-30 01:38:22.549409,2014-12-30 01:38:22.549409
338,bombesin,stress,12711834,2014-12-30 01:38:22.557022,2014-12-30 01:38:22.557022
339,bombesin,gastric ulcer,12711834,2014-12-30 01:38:22.565747,2014-12-30 01:38:22.565747
340,bombesin,bronchopulmonary dysplasia of newborn,12807697,2014-12-30 01:38:22.572784,2014-12-30 01:38:22.572784
341,bombesin,malignant neoplastic disease,14499286,2014-12-30 01:38:22.580794,2014-12-30 01:38:22.580794
342,bombesin,neoplasm; malignant (primary),14499286,2014-12-30 01:38:22.589273,2014-12-30 01:38:22.589273
343,bombesin,neoplasm,14660794,2014-12-30 01:38:22.596526,2014-12-30 01:38:22.596526
344,bombesin,carcinoma,14660794,2014-12-30 01:38:22.603669,2014-12-30 01:38:22.603669
345,bombesin,neoplasm,15068608,2014-12-30 01:38:22.611133,2014-12-30 01:38:22.611133
346,bombesin,normal tissue,15068608,2014-12-30 01:38:22.618218,2014-12-30 01:38:22.618218
347,bombesin,psychosis,15165713,2014-12-30 01:38:22.62606,2014-12-30 01:38:22.62606
348,bombesin,stress,15177937,2014-12-30 01:38:22.633247,2014-12-30 01:38:22.633247
349,bombesin,endotoxemia,15177937,2014-12-30 01:38:22.640215,2014-12-30 01:38:22.640215
350,bombesin,obstructive hyperbilirubinemia,15177937,2014-12-30 01:38:22.648085,2014-12-30 01:38:22.648085
351,bombesin,weight loss,15204957,2014-12-30 01:38:22.655225,2014-12-30 01:38:22.655225
352,bombesin,short bowel syndrome,15204957,2014-12-30 01:38:22.66255,2014-12-30 01:38:22.66255
353,bombesin,malignant neoplastic disease,15350601,2014-12-30 01:38:22.671265,2014-12-30 01:38:22.671265
354,bombesin,neoplasm; malignant (primary),15350601,2014-12-30 01:38:22.678693,2014-12-30 01:38:22.678693
355,bombesin,secondary malignant neoplastic disease,15350601,2014-12-30 01:38:22.689549,2014-12-30 01:38:22.689549
356,bombesin,carcinoma,15350601,2014-12-30 01:38:22.699898,2014-12-30 01:38:22.699898
357,bombesin,neoplasm,15653654,2014-12-30 01:38:22.715029,2014-12-30 01:38:22.715029
358,bombesin,loss of appetite,15680182,2014-12-30 01:38:22.723891,2014-12-30 01:38:22.723891
359,bombesin,food intake,15680182,2014-12-30 01:38:22.732359,2014-12-30 01:38:22.732359
360,bombesin,anorexia,15680182,2014-12-30 01:38:22.74204,2014-12-30 01:38:22.74204
361,bombesin,food intake,15746304,2014-12-30 01:38:22.752108,2014-12-30 01:38:22.752108
362,bombesin,malignant neoplastic disease,15788692,2014-12-30 01:38:22.761818,2014-12-30 01:38:22.761818
363,bombesin,neoplasm; malignant (primary),15788692,2014-12-30 01:38:22.769617,2014-12-30 01:38:22.769617
364,bombesin,ovarian carcinoma,15788692,2014-12-30 01:38:22.779394,2014-12-30 01:38:22.779394
365,bombesin,malignant neoplastic disease,15853664,2014-12-30 01:38:22.788573,2014-12-30 01:38:22.788573
366,bombesin,neoplasm; malignant (primary),15853664,2014-12-30 01:38:22.796165,2014-12-30 01:38:22.796165
367,bombesin,human parturition; function,15853664,2014-12-30 01:38:22.804121,2014-12-30 01:38:22.804121
368,bombesin,emotional,16023260,2014-12-30 01:38:22.811282,2014-12-30 01:38:22.811282
369,bombesin,anxiety,16023260,2014-12-30 01:38:22.818765,2014-12-30 01:38:22.818765
370,bombesin,nervousness,16040630,2014-12-30 01:38:22.826424,2014-12-30 01:38:22.826424
371,bombesin,chest pain,16040630,2014-12-30 01:38:22.836941,2014-12-30 01:38:22.836941
372,bombesin,small cell carcinoma of lung,16040630,2014-12-30 01:38:22.845645,2014-12-30 01:38:22.845645
373,bombesin,plaque,16040630,2014-12-30 01:38:22.853784,2014-12-30 01:38:22.853784
374,bombesin,neoplasm,16051478,2014-12-30 01:38:22.861034,2014-12-30 01:38:22.861034
375,bombesin,reflex,16117171,2014-12-30 01:38:22.86791,2014-12-30 01:38:22.86791
376,bombesin,tidal volume,16117171,2014-12-30 01:38:22.87467,2014-12-30 01:38:22.87467
377,bombesin,neoplasm; malignant (primary),16243649,2014-12-30 01:38:22.881502,2014-12-30 01:38:22.881502
378,bombesin,malignant neoplastic disease,16243649,2014-12-30 01:38:22.982703,2014-12-30 01:38:22.982703
379,bombesin,very high,16243649,2014-12-30 01:38:22.999075,2014-12-30 01:38:22.999075
380,bombesin,pancreatic secretion,16264389,2014-12-30 01:38:23.007045,2014-12-30 01:38:23.007045
381,bombesin,food intake,16264389,2014-12-30 01:38:23.016041,2014-12-30 01:38:23.016041
382,bombesin,acute pancreatitis,16293654,2014-12-30 01:38:23.024942,2014-12-30 01:38:23.024942
383,bombesin,pancreatitis,16293654,2014-12-30 01:38:23.03232,2014-12-30 01:38:23.03232
384,bombesin,neoplasm,16322338,2014-12-30 01:38:23.039468,2014-12-30 01:38:23.039468
385,bombesin,carcinoma,16322338,2014-12-30 01:38:23.04635,2014-12-30 01:38:23.04635
386,bombesin,malignant tumor of breast,16322338,2014-12-30 01:38:23.053107,2014-12-30 01:38:23.053107
387,bombesin,neoplasm,16459262,2014-12-30 01:38:23.06064,2014-12-30 01:38:23.06064
388,bombesin,common cold,16459262,2014-12-30 01:38:23.068352,2014-12-30 01:38:23.068352
389,bombesin,chronic obstructive lung disease,16459262,2014-12-30 01:38:23.075769,2014-12-30 01:38:23.075769
390,bombesin,neoplasm,16505950,2014-12-30 01:38:23.082547,2014-12-30 01:38:23.082547
391,bombesin,medullary carcinoma,16505950,2014-12-30 01:38:23.089674,2014-12-30 01:38:23.089674
392,bombesin,chronic lung disease,16603607,2014-12-30 01:38:23.097271,2014-12-30 01:38:23.097271
393,bombesin,interstitial fibrosis,16603607,2014-12-30 01:38:23.104389,2014-12-30 01:38:23.104389
394,bombesin,bronchopulmonary dysplasia of newborn,16603607,2014-12-30 01:38:23.111304,2014-12-30 01:38:23.111304
395,bombesin,neoplasm,16801542,2014-12-30 01:38:23.118227,2014-12-30 01:38:23.118227
396,bombesin,malignant tumor of breast,16801542,2014-12-30 01:38:23.125619,2014-12-30 01:38:23.125619
397,bombesin,immunosuppression,16908293,2014-12-30 01:38:23.137401,2014-12-30 01:38:23.137401
398,bombesin,neuropathy,16908293,2014-12-30 01:38:23.145218,2014-12-30 01:38:23.145218
399,bombesin,eating,16963158,2014-12-30 01:38:23.15203,2014-12-30 01:38:23.15203
400,bombesin,appetite increased,16963158,2014-12-30 01:38:23.158782,2014-12-30 01:38:23.158782
401,bombesin,food intake,17208656,2014-12-30 01:38:23.165528,2014-12-30 01:38:23.165528
402,bombesin,food appetite,17208656,2014-12-30 01:38:23.172044,2014-12-30 01:38:23.172044
403,bombesin,1/3 meter,17308247,2014-12-30 01:38:23.179188,2014-12-30 01:38:23.179188
404,bombesin,plaque,17308247,2014-12-30 01:38:23.188382,2014-12-30 01:38:23.188382
405,bombesin,malignant neoplastic disease,17332943,2014-12-30 01:38:23.196232,2014-12-30 01:38:23.196232
406,bombesin,neoplasm,17332943,2014-12-30 01:38:23.203797,2014-12-30 01:38:23.203797
407,bombesin,neoplasm; malignant (primary),17332943,2014-12-30 01:38:23.210922,2014-12-30 01:38:23.210922
408,bombesin,carcinoma of prostate,17372572,2014-12-30 01:38:23.218494,2014-12-30 01:38:23.218494
409,bombesin,neoplasm,17372572,2014-12-30 01:38:23.226052,2014-12-30 01:38:23.226052
410,bombesin,circulatory failure neonatal,17629354,2014-12-30 01:38:23.233957,2014-12-30 01:38:23.233957
411,bombesin,malignant neoplastic disease,17870245,2014-12-30 01:38:23.242793,2014-12-30 01:38:23.242793
412,bombesin,neoplasm,17870245,2014-12-30 01:38:23.250096,2014-12-30 01:38:23.250096
413,bombesin,neoplasm; malignant (primary),17870245,2014-12-30 01:38:23.258751,2014-12-30 01:38:23.258751
414,bombesin,carcinoma,18003891,2014-12-30 01:38:23.265564,2014-12-30 01:38:23.265564
415,bombesin,malignant tumor of breast,18003891,2014-12-30 01:38:23.272412,2014-12-30 01:38:23.272412
416,bombesin,malignant neoplastic disease,18201818,2014-12-30 01:38:23.282807,2014-12-30 01:38:23.282807
417,bombesin,neoplasm,18201818,2014-12-30 01:38:23.291152,2014-12-30 01:38:23.291152
418,bombesin,neoplasm; malignant (primary),18201818,2014-12-30 01:38:23.298728,2014-12-30 01:38:23.298728
419,bombesin,secondary malignant neoplastic disease,18201818,2014-12-30 01:38:23.306129,2014-12-30 01:38:23.306129
420,bombesin,rheumatoid arthritis,18220954,2014-12-30 01:38:23.315347,2014-12-30 01:38:23.315347
421,bombesin,sepsis,18220954,2014-12-30 01:38:23.322831,2014-12-30 01:38:23.322831
422,bombesin,langerhans cell histiocytosis; unifocal (clinical),18220954,2014-12-30 01:38:23.329897,2014-12-30 01:38:23.329897
423,bombesin,langerhans cell histiocytosis; unifocal,18220954,2014-12-30 01:38:23.336793,2014-12-30 01:38:23.336793
424,bombesin,hepatocellular carcinoma,18454045,2014-12-30 01:38:23.343647,2014-12-30 01:38:23.343647
425,bombesin,neoplasm,18454045,2014-12-30 01:38:23.350808,2014-12-30 01:38:23.350808
426,bombesin,liver cell carcinoma (clinical),18454045,2014-12-30 01:38:23.363072,2014-12-30 01:38:23.363072
427,bombesin,carcinoma,18454045,2014-12-30 01:38:23.370788,2014-12-30 01:38:23.370788
428,bombesin,emotional,18563394,2014-12-30 01:38:23.378161,2014-12-30 01:38:23.378161
429,bombesin,stress,18563394,2014-12-30 01:38:23.38537,2014-12-30 01:38:23.38537
430,bombesin,anxiety,18563394,2014-12-30 01:38:23.392434,2014-12-30 01:38:23.392434
431,bombesin,balance,18567096,2014-12-30 01:38:23.399163,2014-12-30 01:38:23.399163
432,bombesin,stress,18567096,2014-12-30 01:38:23.40638,2014-12-30 01:38:23.40638
433,bombesin,intestinal motility,18567096,2014-12-30 01:38:23.414505,2014-12-30 01:38:23.414505
434,bombesin,vascular flow,18567096,2014-12-30 01:38:23.424322,2014-12-30 01:38:23.424322
435,bombesin,inflammatory bowel disease,18567096,2014-12-30 01:38:23.431397,2014-12-30 01:38:23.431397
436,bombesin,tissue repair,18567096,2014-12-30 01:38:23.438211,2014-12-30 01:38:23.438211
437,bombesin,immune response,18567096,2014-12-30 01:38:23.446417,2014-12-30 01:38:23.446417
438,bombesin,equilibrium,18567096,2014-12-30 01:38:23.453738,2014-12-30 01:38:23.453738
439,bombesin,neoplasm,18622433,2014-12-30 01:38:23.460289,2014-12-30 01:38:23.460289
440,bombesin,neoplasm,19019494,2014-12-30 01:38:23.466925,2014-12-30 01:38:23.466925
441,bombesin,agitation,19032952,2014-12-30 01:38:23.473376,2014-12-30 01:38:23.473376
442,bombesin,arterial blood pressure,19032952,2014-12-30 01:38:23.479998,2014-12-30 01:38:23.479998
443,bombesin,tidal volume,19032952,2014-12-30 01:38:23.486457,2014-12-30 01:38:23.486457
444,bombesin,blood pressure,19032952,2014-12-30 01:38:23.494097,2014-12-30 01:38:23.494097
445,bombesin,balance,20131069,2014-12-30 01:38:23.501013,2014-12-30 01:38:23.501013
446,bombesin,stress,20131069,2014-12-30 01:38:23.507534,2014-12-30 01:38:23.507534
447,bombesin,manic reaction,20131069,2014-12-30 01:38:23.513936,2014-12-30 01:38:23.513936
448,bombesin,drinking,20233609,2014-12-30 01:38:23.52683,2014-12-30 01:38:23.52683
449,bombesin,hypokinesia,20233609,2014-12-30 01:38:23.533654,2014-12-30 01:38:23.533654
450,bombesin,acne,20410458,2014-12-30 01:38:23.540639,2014-12-30 01:38:23.540639
451,bombesin,neoplasm,20410458,2014-12-30 01:38:23.547451,2014-12-30 01:38:23.547451
452,bombesin,neoplasm; malignant (primary),20410458,2014-12-30 01:38:23.554094,2014-12-30 01:38:23.554094
453,bombesin,malignant neoplastic disease,20410458,2014-12-30 01:38:23.561132,2014-12-30 01:38:23.561132
454,bombesin,carcinoma,20410458,2014-12-30 01:38:23.567863,2014-12-30 01:38:23.567863
455,bombesin,human parturition; function,20410458,2014-12-30 01:38:23.580114,2014-12-30 01:38:23.580114
456,bombesin,neoplasm; malignant (primary),20491631,2014-12-30 01:38:23.587287,2014-12-30 01:38:23.587287
457,bombesin,secondary malignant neoplastic disease,20491631,2014-12-30 01:38:23.594101,2014-12-30 01:38:23.594101
458,bombesin,neoplasm,20491631,2014-12-30 01:38:23.600796,2014-12-30 01:38:23.600796
459,bombesin,malignant neoplastic disease,20491631,2014-12-30 01:38:23.608636,2014-12-30 01:38:23.608636
460,bombesin,human parturition; function,20491631,2014-12-30 01:38:23.615333,2014-12-30 01:38:23.615333
461,bombesin,food intake,20727356,2014-12-30 01:38:23.622943,2014-12-30 01:38:23.622943
462,bombesin,deprivation of food,20727356,2014-12-30 01:38:23.629742,2014-12-30 01:38:23.629742
463,bombesin,arterial blood pressure,21849634,2014-12-30 01:38:23.636767,2014-12-30 01:38:23.636767
464,bombesin,agitation,21849634,2014-12-30 01:38:23.643282,2014-12-30 01:38:23.643282
465,bombesin,blood pressure,21849634,2014-12-30 01:38:23.650099,2014-12-30 01:38:23.650099
466,bombesin,expiration,21849634,2014-12-30 01:38:23.65658,2014-12-30 01:38:23.65658
467,bombesin,tachycardia,21849634,2014-12-30 01:38:23.66421,2014-12-30 01:38:23.66421
468,bombesin,tachyarrhythmia,21849634,2014-12-30 01:38:23.67111,2014-12-30 01:38:23.67111
469,bombesin,neoplasm,22050889,2014-12-30 01:38:23.679329,2014-12-30 01:38:23.679329
470,bombesin,sensation quality,22329438,2014-12-30 01:38:23.688763,2014-12-30 01:38:23.688763
471,bombesin,malignant neoplastic disease,22619538,2014-12-30 01:38:23.696015,2014-12-30 01:38:23.696015
472,bombesin,neoplasm,22619538,2014-12-30 01:38:23.702781,2014-12-30 01:38:23.702781
473,bombesin,neoplasm; malignant (primary),22619538,2014-12-30 01:38:23.709435,2014-12-30 01:38:23.709435
474,bombesin,human parturition; function,22619538,2014-12-30 01:38:23.716053,2014-12-30 01:38:23.716053
475,bombesin,malignant neoplastic disease,22751419,2014-12-30 01:38:23.723227,2014-12-30 01:38:23.723227
476,bombesin,neoplasm,22751419,2014-12-30 01:38:23.730139,2014-12-30 01:38:23.730139
477,bombesin,neoplasm; malignant (primary),22751419,2014-12-30 01:38:23.737874,2014-12-30 01:38:23.737874
478,bombesin,does steer,22868212,2014-12-30 01:38:23.746113,2014-12-30 01:38:23.746113
479,bombesin,neoplasm; malignant (primary),22926257,2014-12-30 01:38:23.753012,2014-12-30 01:38:23.753012
480,bombesin,neoplasm,22926257,2014-12-30 01:38:23.76001,2014-12-30 01:38:23.76001
481,bombesin,carcinoma,22926257,2014-12-30 01:38:23.767967,2014-12-30 01:38:23.767967
482,bombesin,malignant neoplastic disease,22926257,2014-12-30 01:38:23.775076,2014-12-30 01:38:23.775076
483,bombesin,quality of life satisfaction,22971474,2014-12-30 01:38:23.781965,2014-12-30 01:38:23.781965
484,bombesin,abnormal sexual function,22971474,2014-12-30 01:38:23.789634,2014-12-30 01:38:23.789634
485,bombesin,neoplasm; malignant (primary),22971474,2014-12-30 01:38:23.796503,2014-12-30 01:38:23.796503
