toxprot_id	pmid	PID	PMID	SID	s_cui	s_type	s_name	predicate	o_cui	o_type	o_name
P01140	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86536	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86530	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86531	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86532	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86545	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86533	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86534	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86535	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P15445	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86529	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86542	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P86368	20203422	1090110	20203422	121430543	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008550	lbpr	Chromatography
P16354	2480893	1622818	2480893	15574908	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
P16354	2480893	1622818	2480893	15574908	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU5	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT6	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT9	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU2	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT8	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU3	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT1	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS7	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT2	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS5	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT0	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS8	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT4	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT5	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT7	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU0	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU4	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS6	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS9	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT3	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU1	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU6	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU5	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT6	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT9	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU2	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT8	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU3	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT1	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS7	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT2	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS5	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT0	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS8	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT4	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT5	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT7	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU0	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU4	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS6	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWS9	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWT3	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU1	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
B3EWU6	22672445	1622818	22672445	135568445	C0008562	lbpr	High pressure liquid chromatography procedure	METHOD_OF	C0008562	lbpr	High pressure liquid chromatography procedure
P81694	8016851	1742574	8016851	40957625	C0008562	lbpr	High pressure liquid chromatography procedure	ISA	C0008550	lbpr	Chromatography
P58570	11491460	1742574	11491460	61791574	C0008562	lbpr	High pressure liquid chromatography procedure	ISA	C0008550	lbpr	Chromatography
P82972	16515458	1742574	16515458	95298538	C0008562	lbpr	High pressure liquid chromatography procedure	ISA	C0008550	lbpr	Chromatography
Q8AXY1	15294287	1742574	15294287	100517891	C0008562	lbpr	High pressure liquid chromatography procedure	ISA	C0008550	lbpr	Chromatography
Q8AXY1	15294287	1742574	15294287	100517891	C0008562	lbpr	High pressure liquid chromatography procedure	ISA	C0008550	lbpr	Chromatography
P28891	18632486	543067	18632486	97785163	C0006826	neop	Malignant Neoplasms	PROCESS_OF	C0030705	humn	Patients
P81790	19370546	615734	19370546	118958948	C1284077	bpoc	Entire hippocampus	PART_OF	C0034693	mamm	Rattus norvegicus
P81789	19370546	615734	19370546	118958948	C1284077	bpoc	Entire hippocampus	PART_OF	C0034693	mamm	Rattus norvegicus
P0DJB0	22005021	615734	22005021	121290399	C1284077	bpoc	Entire hippocampus	PART_OF	C0034693	mamm	Rattus norvegicus
P0DJB0	22005021	615734	22005021	121291471	C1284077	bpoc	Entire hippocampus	PART_OF	C0034693	mamm	Rattus norvegicus
P0DJB0	22005021	615734	22005021	121292204	C1284077	bpoc	Entire hippocampus	PART_OF	C0034693	mamm	Rattus norvegicus
Q8QGR0	10799315	1104133	10799315	79306927	C0040300	tisu	Body tissue	LOCATION_OF	C0597357	aapp	receptor
P13487	2482078	541001	2482078	35531088	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P13487	2482078	541001	2482078	35531088	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P01481	8626486	541001	8626486	39756484	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P01481	8626486	541001	8626486	39757684	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q8QGR0	8410188	541001	8410188	43595847	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P45666	8053002	541001	8053002	47045087	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P56710	7836370	541001	7836370	47247372	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9U655	8300586	541001	8300586	47593782	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P18511	8300586	541001	8300586	47593782	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9U655	8300586	541001	8300586	47594730	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P18511	8300586	541001	8300586	47594730	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P56708	8890263	541001	8890263	51459848	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P56853	7576642	541001	7576642	52649385	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P56852	7576642	541001	7576642	52649385	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9TVX3	9151979	541001	9151979	58206866	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9NJP7	9151979	541001	9151979	58206866	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9U8D2	9151979	541001	9151979	58206866	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9TVX3	9151979	541001	9151979	58207102	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9NJP7	9151979	541001	9151979	58207102	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9U8D2	9151979	541001	9151979	58207102	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P60237	10531397	541001	10531397	59395011	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9UAC8	10956424	541001	10956424	61960960	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9UAC9	10956424	541001	10956424	61960960	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q8I0L5	11457451	541001	11457451	62001610	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q8I0L5	11457451	541001	11457451	62002017	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P13494	11874465	541001	11874465	62017121	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P13494	11874465	541001	11874465	62017769	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P13494	11874465	541001	11874465	62018304	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P15226	10091586	541001	10091586	62222119	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9NII7	9354615	541001	9354615	63180916	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9NII7	9354615	541001	9354615	63180916	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9NII6	9354615	541001	9354615	63180916	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9NII5	9354615	541001	9354615	63180916	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P60615	10627589	541001	10627589	66083455	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q867F4	12473099	541001	12473099	68122278	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q8I0L5	12473099	541001	12473099	68122278	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P60208	12473099	541001	12473099	68122278	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P0C5H3	12787033	541001	12787033	68730459	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P0C5H3	12787033	541001	12787033	68730693	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P59354	10103091	541001	10103091	69511209	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P58925	12006587	541001	12006587	74979399	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P13494	9845331	541001	9845331	77805389	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P01478	9845331	541001	9845331	77805389	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P56678	9690781	541001	9690781	79009136	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P59355	9690781	541001	9690781	79009136	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
Q9UAC8	10599845	541001	10599845	81199602	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P56678	9917409	541001	9917409	81355267	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P84744	15165720	541001	15165720	82441243	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P0C350	17142296	541001	17142296	93453724	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P0C349	17142296	541001	17142296	93453724	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
P83560	19592486	541001	19592486	119924564	C0006104	bpoc	Brain	PART_OF	C0034693	mamm	Rattus norvegicus
X5IWS1	24497506	7275655	24497506	154644944	C0027882	cell	Neurons	LOCATION_OF	C0010654	aapp	Cysteine
Q7SYF1	9080583	739025	9080583	41373811	C0040018	aapp	Thrombin	STIMULATES	C0016006	gngm	Fibrinogen
Q7SZE1	17671373	552940	17671373	90385681	C0087086	dsyn	Thrombus	ISA	C0012634	dsyn	Disease
P0C5B4	20969888	552940	20969888	120587811	C0087086	dsyn	Thrombus	ISA	C0012634	dsyn	Disease
P18618	18830584	552940	18830584	130585762	C0087086	dsyn	Thrombus	ISA	C0012634	dsyn	Disease
P0CE80	18760322	559657	18760322	124593368	C0041942	bacs	Urea	PART_OF	C0005767	tisu	Blood
P0CE80	18760322	559657	18760322	124593368	C0041942	bacs	Urea	PART_OF	C0005767	tisu	Blood
P26324	1544412	2294547	1544412	39030882	C0002823	aapp	Ancrod	ISA	C0042479	bacs	Venoms
Q9I8X1	15632114	2294547	15632114	101954236	C0002823	aapp	Ancrod	ISA	C0042479	bacs	Venoms
J9Z332	23313448	550579	23313448	142392640	C0038454	dsyn	Cerebrovascular accident	PROCESS_OF	C0030705	humn	Patients
P30431	7831660	544862	7831660	54364893	C0019080	fndg	Hemorrhage	PROCESS_OF	C0030705	humn	Patients
P26324	1544412	2294547	1544412	39030882	C0002823	aapp	Ancrod	ISA	C0042479	bacs	Venoms
Q9I8X1	15632114	2294547	15632114	101954236	C0002823	aapp	Ancrod	ISA	C0042479	bacs	Venoms
P28891	18632486	1566428	18632486	97786659	C0024348	patf	Lysis	PROCESS_OF	C0030705	humn	Patients
J9Z332	23313448	565142	23313448	142392640	C0040053	patf	Thrombosis	PROCESS_OF	C0030705	humn	Patients
J9Z332	23313448	565142	23313448	142392640	C0040053	patf	Thrombosis	PROCESS_OF	C0030705	humn	Patients
P26324	1544412	3696289	1544412	39030882	C0002823	aapp	Ancrod	ISA	C0016018	phsu	Fibrinolytic Agents
P30431	7831660	544862	7831660	54364893	C0019080	fndg	Hemorrhage	PROCESS_OF	C0030705	humn	Patients
P28374	10774793	645677	10774793	60967457	C0205042	bpoc	Coronary artery	PART_OF	C0012984	mamm	Canis familiaris
P28374	10774793	645677	10774793	60969999	C0205042	bpoc	Coronary artery	PART_OF	C0012984	mamm	Canis familiaris
P47797	8373353	2783194	8373353	47061343	C0035158	aapp	Batroxobin	ISA	C0014442	enzy	Enzymes
Q91053	8797081	2783194	8797081	54334168	C0035158	aapp	Batroxobin	ISA	C0014442	enzy	Enzymes
P13208	2845579	558893	2845579	29361044	C0014257	tisu	Endothelium	PART_OF	C0003483	bpoc	Aorta
C0HJL8	20590130	2644397	20590130	118821964	C0042479	bacs	Venoms	INTERACTS_WITH	C0009117	phsu	Coagulants
C0HJW8	20590130	2644397	20590130	118821964	C0042479	bacs	Venoms	INTERACTS_WITH	C0009117	phsu	Coagulants
P30431	7831660	544862	7831660	54364893	C0019080	fndg	Hemorrhage	PROCESS_OF	C0030705	humn	Patients
P0DJ86	16481207	969219	16481207	92431124	C0040018	aapp	Thrombin	ISA	C0009117	phsu	Coagulants
K4LLQ2	23578498	969219	23578498	145531406	C0040018	aapp	Thrombin	ISA	C0009117	phsu	Coagulants
P14613	2807733	797991	2807733	21453509	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P60303	2807733	797991	2807733	21453509	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P14613	2807733	797991	2807733	21454135	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P60303	2807733	797991	2807733	21454135	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P15226	6477555	797991	6477555	33632918	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q9PRW4	1616487	797991	1616487	43412374	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q9PRW3	8024586	797991	8024586	46876899	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q9PRW2	8024586	797991	8024586	46876899	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q9PRW4	8024586	797991	8024586	46876899	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P34182	8914925	797991	8914925	47532103	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P24335	8858103	797991	8858103	48144588	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
O42187	9761847	797991	9761847	66033463	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P24605	11240369	797991	11240369	66054956	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P24605	11240369	797991	11240369	66054956	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P20474	11240369	797991	11240369	66054956	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P0C616	11240369	797991	11240369	66054956	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
O42187	10728829	797991	10728829	81608551	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P81428	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
P83370	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q58L96	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q58L94	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q58L90	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q58L91	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q58L95	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q58L93	15930152	797991	15930152	82497974	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
Q6X5S8	14557069	797991	14557069	83003925	C0042479	bacs	Venoms	ISA	C0040549	bacs	Toxin
